repayment_period,date_disbursed,date_repaid,loan_id,borrower_id,loan_amount
2,2020-01-10,2020-03-10,19987,9987,14462.642000000002
1,2020-03-26,2020-04-26,19988,9988,7919.309499999999
2,2020-01-04,2020-03-04,19989,9989,10816.9055
1,2020-03-17,2020-04-17,19990,9990,6938.36325
1,2020-01-23,2020-02-23,19991,9991,7459.142285714286
1,2020-02-11,2020-03-11,19992,9992,9851.46075
1,2020-01-28,2020-02-28,19993,9993,9805.2601
1,2020-02-01,2020-03-01,19994,9994,13442.2725
1,2020-01-13,2020-02-13,19995,9995,9193.5225
1,2020-01-04,2020-02-04,19996,9996,8382.62925
1,2020-01-23,2020-02-23,19997,9997,9076.79775
2,2020-01-22,2020-03-22,19998,9998,9323.081785714287
2,2020-03-05,2020-05-05,19999,9999,8455.461285714286
2,2020-01-17,2020-03-17,20000,10000,10128.3711
1,2020-01-04,2020-02-04,20001,1,9600.938999999998
1,2020-02-03,2020-03-03,20002,2,12075.0505
1,2020-01-14,2020-02-14,20003,3,9411.728
1,2020-02-25,2020-03-25,20004,4,7828.6077
1,2020-03-20,2020-04-20,20005,5,12098.246099999998
1,2020-02-16,2020-03-16,20006,6,9815.9412
2,2020-03-15,2020-05-15,20007,7,15754.056
1,2020-02-23,2020-03-23,20008,8,14455.638
1,2020-02-19,2020-03-19,20009,9,14019.020999999997
1,2020-03-13,2020-04-13,20010,10,10325.482199999999
1,2020-01-16,2020-02-16,20011,11,10832.819
1,2020-01-10,2020-02-10,20012,12,7484.134499999999
2,2020-02-08,2020-04-08,20013,13,9206.449
1,2020-02-20,2020-03-20,20014,14,11427.335000000001
1,2020-01-25,2020-02-25,20015,15,12448.775699999998
2,2020-02-08,2020-04-08,20016,16,11438.94825
3,2020-03-21,2020-06-21,20017,17,11839.026
1,2020-01-07,2020-02-07,20018,18,13086.58775
1,2020-03-24,2020-04-24,20019,19,12429.8031
1,2020-02-10,2020-03-10,20020,20,11457.48825
3,2020-01-04,2020-04-04,20021,21,9902.660333333333
1,2020-03-22,2020-04-22,20022,22,11939.744549999998
1,2020-02-11,2020-03-11,20023,23,8941.9965
1,2020-01-12,2020-02-12,20024,24,13928.628200000001
3,2020-03-02,2020-06-02,20025,25,10906.9275
1,2020-03-23,2020-04-23,20026,26,14102.090499999998
1,2020-01-20,2020-02-20,20027,27,8690.1615
1,2020-03-26,2020-04-26,20028,28,12655.095
1,2020-03-23,2020-04-23,20029,29,10852.10575
1,2020-01-28,2020-02-28,20030,30,9074.5575
1,2020-02-10,2020-03-10,20031,31,9578.4438
2,2020-01-16,2020-03-16,20032,32,9261.671714285714
1,2020-01-30,2020-02-29,20033,33,9102.29025
2,2020-01-10,2020-03-10,20034,34,11187.530399999998
1,2020-01-28,2020-02-28,20035,35,6926.0805
1,2020-01-01,2020-02-01,20036,36,5939.5362000000005
1,2020-03-26,2020-04-26,20037,37,6915.111
1,2020-03-02,2020-04-02,20038,38,5695.973571428572
3,2020-03-04,2020-06-04,20039,39,10872.577
1,2020-03-20,2020-04-20,20040,40,11783.509
1,2020-03-08,2020-04-08,20041,41,15663.148200000001
1,2020-02-28,2020-03-28,20042,42,8138.030000000001
3,2020-03-29,2020-06-29,20043,43,10587.369999999999
1,2020-02-09,2020-03-09,20044,44,8905.7405
1,2020-01-06,2020-02-06,20045,45,10455.2622
1,2020-03-19,2020-04-19,20046,46,13784.512071428571
1,2020-01-01,2020-02-01,20047,47,12363.321750000001
1,2020-03-07,2020-04-07,20048,48,6427.553142857143
2,2020-03-07,2020-05-07,20049,49,11660.96475
1,2020-01-20,2020-02-20,20050,50,9423.083749999998
1,2020-02-25,2020-03-25,20051,51,10360.22925
2,2020-03-14,2020-05-14,20052,52,8971.557499999999
1,2020-03-26,2020-04-26,20053,53,8505.9975
1,2020-03-03,2020-04-03,20054,54,8462.29975
2,2020-02-22,2020-04-22,20055,55,11090.499249999999
1,2020-03-08,2020-04-08,20056,56,9808.35525
2,2020-02-22,2020-04-22,20057,57,10461.246500000001
1,2020-02-22,2020-03-22,20058,58,7224.03375
1,2020-01-30,2020-02-29,20059,59,14442.73725
1,2020-03-26,2020-04-26,20060,60,9181.294928571428
1,2020-03-30,2020-04-30,20061,61,8297.474
1,2020-03-29,2020-04-29,20062,62,8297.577
2,2020-03-29,2020-05-29,20063,63,4956.8234999999995
2,2020-02-18,2020-04-18,20064,64,8968.622000000001
1,2020-03-02,2020-04-02,20065,65,10854.21725
1,2020-02-07,2020-03-07,20066,66,4841.9913750000005
1,2020-01-07,2020-02-07,20067,67,9087.844500000001
1,2020-02-04,2020-03-04,20068,68,9648.6795
1,2020-01-18,2020-02-18,20069,69,11794.7875
1,2020-03-21,2020-04-21,20070,70,10225.317642857142
2,2020-02-15,2020-04-15,20071,71,10417.018299999998
2,2020-02-20,2020-04-20,20072,72,11985.698
2,2020-01-12,2020-03-12,20073,73,15097.430999999999
3,2020-03-27,2020-06-27,20074,74,8542.8612
1,2020-03-18,2020-04-18,20075,75,7392.3924
1,2020-02-08,2020-03-08,20076,76,13652.31525
1,2020-02-16,2020-03-16,20077,77,11122.815499999999
1,2020-01-12,2020-02-12,20078,78,9085.681499999999
1,2020-03-05,2020-04-05,20079,79,13137.3925
1,2020-02-27,2020-03-27,20080,80,11100.6602
2,2020-02-17,2020-04-17,20081,81,10642.9797
1,2020-03-14,2020-04-14,20082,82,5034.4134
1,2020-02-24,2020-03-24,20083,83,8367.822999999999
1,2020-03-03,2020-04-03,20084,84,11392.933
3,2020-01-19,2020-04-19,20085,85,11019.9288
1,2020-02-18,2020-03-18,20086,86,12447.7251
2,2020-02-29,2020-04-29,20087,87,10841.6976
1,2020-01-06,2020-02-06,20088,88,8547.22325
1,2020-01-15,2020-02-15,20089,89,7764.084085714287
1,2020-01-30,2020-02-29,20090,90,12190.358999999999
1,2020-02-25,2020-03-25,20091,91,11119.055999999999
1,2020-03-20,2020-04-20,20092,92,11340.825299999999
1,2020-02-24,2020-03-24,20093,93,11897.900800000001
1,2020-03-01,2020-04-01,20094,94,9739.8654
2,2020-03-25,2020-05-25,20095,95,7341.8090999999995
1,2020-03-10,2020-04-10,20096,96,13803.287499999999
1,2020-01-11,2020-02-11,20097,97,10198.00425
1,2020-03-02,2020-04-02,20098,98,8586.492
2,2020-01-07,2020-03-07,20099,99,9434.588849999998
1,2020-03-27,2020-04-27,20100,100,11023.06
3,2020-03-14,2020-06-14,20101,101,14956.295250000001
1,2020-01-16,2020-02-16,20102,102,3690.078
1,2020-03-08,2020-04-08,20103,103,15568.810499999998
1,2020-01-10,2020-02-10,20104,104,9603.4522
1,2020-03-08,2020-04-08,20105,105,7705.635999999999
1,2020-01-24,2020-02-24,20106,106,7695.954
1,2020-02-16,2020-03-16,20107,107,7020.067999999999
1,2020-03-10,2020-04-10,20108,108,8135.043
1,2020-03-03,2020-04-03,20109,109,8608.76575
2,2020-02-18,2020-04-18,20110,110,10642.9797
1,2020-01-06,2020-02-06,20111,111,10293.304999999998
2,2020-03-25,2020-05-25,20112,112,12049.043
1,2020-03-09,2020-04-09,20113,113,10786.674999999997
1,2020-01-13,2020-02-13,20114,114,8462.170999999998
1,2020-02-11,2020-03-11,20115,115,5183.34625
1,2020-01-29,2020-02-29,20116,116,13083.266
1,2020-03-14,2020-04-14,20117,117,11830.631500000001
1,2020-01-27,2020-02-27,20118,118,3084.040714285715
2,2020-01-09,2020-03-09,20119,119,11088.64525
2,2020-02-21,2020-04-21,20120,120,11680.3545
3,2020-02-04,2020-05-04,20121,121,8257.7675
1,2020-01-31,2020-02-29,20122,122,5717.7875
1,2020-02-05,2020-03-05,20123,123,11081.4404
2,2020-01-18,2020-03-18,20124,124,10406.296
3,2020-03-31,2020-06-30,20125,125,11763.475499999999
2,2020-03-20,2020-05-20,20126,126,10243.568874999999
1,2020-03-26,2020-04-26,20127,127,9397.168950000001
2,2020-01-24,2020-03-24,20128,128,9255.168
1,2020-03-15,2020-04-15,20129,129,10843.943000000001
1,2020-02-21,2020-03-21,20130,130,11571.0715
1,2020-02-22,2020-03-22,20131,131,13624.520700000001
1,2020-01-07,2020-02-07,20132,132,10634.65215
1,2020-03-17,2020-04-17,20133,133,8732.061899999999
2,2020-01-22,2020-03-22,20134,134,9098.2578
1,2020-01-15,2020-02-15,20135,135,9935.0195
1,2020-03-24,2020-04-24,20136,136,5249.678249999999
1,2020-03-16,2020-04-16,20137,137,11354.307999999999
1,2020-04-01,2020-05-01,20138,138,13342.6715
2,2020-03-18,2020-05-18,20139,139,8585.79675
1,2020-01-15,2020-02-15,20140,140,10054.4892
1,2020-03-08,2020-04-08,20141,141,10830.023285714286
3,2020-01-01,2020-04-01,20142,142,11055.247500000001
3,2020-01-12,2020-04-12,20143,143,13517.514000000001
1,2020-03-25,2020-04-25,20144,144,8210.1815
1,2020-01-17,2020-02-17,20145,145,6149.202999999999
1,2020-01-11,2020-02-11,20146,146,1482.5819999999999
1,2020-01-08,2020-02-08,20147,147,9718.771
1,2020-01-10,2020-02-10,20148,148,9347.382428571427
3,2020-02-17,2020-05-17,20149,149,11380.346399999999
1,2020-01-16,2020-02-16,20150,150,9251.2952
1,2020-02-22,2020-03-22,20151,151,6163.843714285714
1,2020-02-11,2020-03-11,20152,152,12052.915799999999
1,2020-01-09,2020-02-09,20153,153,10150.676485714286
1,2020-02-10,2020-03-10,20154,154,11253.285600000001
1,2020-03-29,2020-04-29,20155,155,8184.483
1,2020-02-23,2020-03-23,20156,156,12736.887299999999
1,2020-01-04,2020-02-04,20157,157,9992.648
2,2020-01-17,2020-03-17,20158,158,5856.785999999999
2,2020-01-21,2020-03-21,20159,159,8537.8245
1,2020-03-30,2020-04-30,20160,160,10450.225499999999
3,2020-02-22,2020-05-22,20161,161,13863.053249999999
1,2020-01-05,2020-02-05,20162,162,7758.217499999999
1,2020-01-13,2020-02-13,20163,163,10586.448149999998
1,2020-02-12,2020-03-12,20164,164,8606.577
2,2020-02-28,2020-04-28,20165,165,13502.7026
1,2020-02-11,2020-03-11,20166,166,8403.255
1,2020-03-06,2020-04-06,20167,167,9869.923499999999
1,2020-02-13,2020-03-13,20168,168,9603.204999999998
1,2020-03-25,2020-04-25,20169,169,10556.367
3,2020-03-01,2020-06-01,20170,170,9178.845
2,2020-03-07,2020-05-07,20171,171,7246.585599999999
2,2020-01-09,2020-03-09,20172,172,15102.915749999998
1,2020-02-22,2020-03-22,20173,173,9950.108999999999
1,2020-03-22,2020-04-22,20174,174,11587.3455
3,2020-02-27,2020-05-27,20175,175,9830.989499999998
1,2020-02-22,2020-03-22,20176,176,5974.7210000000005
1,2020-01-06,2020-02-06,20177,177,8777.969
2,2020-03-21,2020-05-21,20178,178,3677.4862499999995
2,2020-03-13,2020-05-13,20179,179,13311.758624999999
1,2020-02-22,2020-03-22,20180,180,6578.957625
1,2020-03-19,2020-04-19,20181,181,5776.188500000001
3,2020-03-25,2020-06-25,20182,182,12363.914
1,2020-01-31,2020-02-29,20183,183,14268.770250000001
3,2020-01-28,2020-04-28,20184,184,10416.570249999999
1,2020-03-29,2020-04-29,20185,185,9176.122857142856
2,2020-03-08,2020-05-08,20186,186,10392.597
1,2020-03-25,2020-04-25,20187,187,11884.2945
2,2020-01-25,2020-03-25,20188,188,15104.76975
2,2020-02-03,2020-04-03,20189,189,5674.1155
1,2020-03-12,2020-04-12,20190,190,9564.065
2,2020-02-14,2020-04-14,20191,191,13491.837571428572
2,2020-02-29,2020-04-29,20192,192,8705.780714285715
1,2020-02-23,2020-03-23,20193,193,5252.356249999999
1,2020-02-24,2020-03-24,20194,194,9611.6304
1,2020-02-05,2020-03-05,20195,195,11844.794
2,2020-03-16,2020-05-16,20196,196,11196.12942857143
1,2020-02-02,2020-03-02,20197,197,10269.645899999998
1,2020-03-03,2020-04-03,20198,198,10578.877649999999
1,2020-01-08,2020-02-08,20199,199,6642.9129
2,2020-01-10,2020-03-10,20200,200,8313.221228571429
1,2020-02-15,2020-03-15,20201,201,11972.788666666665
1,2020-01-12,2020-02-12,20202,202,10456.920499999998
2,2020-03-11,2020-05-11,20203,203,8651.7837
2,2020-02-10,2020-04-10,20204,204,9347.6105
1,2020-03-21,2020-04-21,20205,205,12655.519875
2,2020-03-26,2020-05-26,20206,206,7337.853899999999
1,2020-01-27,2020-02-27,20207,207,7312.7425
1,2020-01-14,2020-02-14,20208,208,9835.634800000002
3,2020-03-24,2020-06-24,20209,209,14247.063000000002
1,2020-01-31,2020-02-29,20210,210,12440.384142857141
1,2020-02-23,2020-03-23,20211,211,7199.711035714286
1,2020-03-26,2020-04-26,20212,212,8479.153124999999
1,2020-03-19,2020-04-19,20213,213,9544.044375
1,2020-01-04,2020-02-04,20214,214,8630.576000000001
3,2020-03-03,2020-06-03,20215,215,9600.90957142857
1,2020-01-16,2020-02-16,20216,216,7020.0422499999995
3,2020-02-07,2020-05-07,20217,217,9050.609999999999
1,2020-02-14,2020-03-14,20218,218,7932.647999999998
1,2020-03-27,2020-04-27,20219,219,11868.432499999999
1,2020-01-29,2020-02-29,20220,220,7375.253199999999
2,2020-01-16,2020-03-16,20221,221,10335.833699999997
1,2020-03-09,2020-04-09,20222,222,8320.134
1,2020-02-24,2020-03-24,20223,223,10077.4685
1,2020-03-14,2020-04-14,20224,224,10123.811142857141
1,2020-02-11,2020-03-11,20225,225,9535.007228571429
1,2020-03-02,2020-04-02,20226,226,6029.4655
1,2020-02-02,2020-03-02,20227,227,8060.6152
1,2020-02-29,2020-03-29,20228,228,10935.870499999999
1,2020-01-06,2020-02-06,20229,229,10109.089499999998
1,2020-01-05,2020-02-05,20230,230,6650.607000000001
1,2020-03-23,2020-04-23,20231,231,11366.256000000001
1,2020-03-02,2020-04-02,20232,232,14235.063499999998
1,2020-01-28,2020-02-28,20233,233,8691.110571428571
1,2020-03-26,2020-04-26,20234,234,5944.7480000000005
1,2020-03-06,2020-04-06,20235,235,10491.476999999999
1,2020-03-02,2020-04-02,20236,236,9353.35275
1,2020-01-26,2020-02-26,20237,237,7589.797049999999
1,2020-03-02,2020-04-02,20238,238,7967.12725
1,2020-03-24,2020-04-24,20239,239,11871.471
1,2020-03-16,2020-04-16,20240,240,9574.983
1,2020-03-10,2020-04-10,20241,241,12770.660999999998
2,2020-02-26,2020-04-26,20242,242,8817.932999999999
1,2020-01-24,2020-02-24,20243,243,9697.5015
1,2020-02-14,2020-03-14,20244,244,10371.337800000001
1,2020-02-03,2020-03-03,20245,245,10244.524200000002
1,2020-02-03,2020-03-03,20246,246,13472.32275
1,2020-02-25,2020-03-25,20247,247,8944.2831
1,2020-01-09,2020-02-09,20248,248,12418.59964285714
1,2020-01-28,2020-02-28,20249,249,11359.458
1,2020-02-24,2020-03-24,20250,250,11863.220699999998
1,2020-01-29,2020-02-29,20251,251,8403.976
1,2020-03-20,2020-04-20,20252,252,8750.921199999999
1,2020-02-07,2020-03-07,20253,253,13493.515
1,2020-02-08,2020-03-08,20254,254,10925.210000000001
3,2020-01-24,2020-04-24,20255,255,9431.2465
1,2020-02-06,2020-03-06,20256,256,13693.59765
1,2020-02-04,2020-03-04,20257,257,7302.2262
1,2020-01-16,2020-02-16,20258,258,13251.13025
1,2020-01-18,2020-02-18,20259,259,5866.69975
1,2020-03-14,2020-04-14,20260,260,7525.3859999999995
2,2020-02-10,2020-04-10,20261,261,13019.354499999998
1,2020-02-06,2020-03-06,20262,262,14941.224142857141
1,2020-03-16,2020-04-16,20263,263,9618.9331
1,2020-01-06,2020-02-06,20264,264,12062.51025
1,2020-02-17,2020-03-17,20265,265,6886.065
3,2020-03-25,2020-06-25,20266,266,7330.63875
1,2020-03-22,2020-04-22,20267,267,9714.094799999999
1,2020-02-10,2020-03-10,20268,268,9152.138571428573
1,2020-01-06,2020-02-06,20269,269,8248.039885714286
2,2020-01-09,2020-03-09,20270,270,8627.151249999999
1,2020-01-20,2020-02-20,20271,271,11825.507249999999
1,2020-03-18,2020-04-18,20272,272,8792.26025
1,2020-03-09,2020-04-09,20273,273,13000.0935
3,2020-03-06,2020-06-06,20274,274,14484.684
1,2020-03-07,2020-04-07,20275,275,9224.7315
1,2020-01-25,2020-02-25,20276,276,6927.897714285714
1,2020-02-27,2020-03-27,20277,277,10030.526249999997
3,2020-02-29,2020-05-29,20278,278,11076.877499999999
1,2020-02-28,2020-03-28,20279,279,10765.271599999998
1,2020-03-24,2020-04-24,20280,280,9935.792000000001
2,2020-03-18,2020-05-18,20281,281,11071.933500000001
1,2020-01-15,2020-02-15,20282,282,10477.262999999999
1,2020-03-31,2020-04-30,20283,283,12888.9668
1,2020-02-18,2020-03-18,20284,284,9860.19
2,2020-02-28,2020-04-28,20285,285,7523.6865
1,2020-03-12,2020-04-12,20286,286,12432.239785714286
1,2020-02-25,2020-03-25,20287,287,6260.185499999999
2,2020-02-10,2020-04-10,20288,288,9154.1765
3,2020-01-05,2020-04-05,20289,289,11158.04517857143
1,2020-01-01,2020-02-01,20290,290,8329.88957142857
1,2020-03-17,2020-04-17,20291,291,10079.0856
1,2020-01-28,2020-02-28,20292,292,10889.9016
1,2020-01-25,2020-02-25,20293,293,13162.658400000002
1,2020-03-13,2020-04-13,20294,294,9731.5945
1,2020-01-17,2020-02-17,20295,295,9191.72
1,2020-01-05,2020-02-05,20296,296,10988.039999999999
1,2020-03-04,2020-04-04,20297,297,10186.699999999999
1,2020-01-13,2020-02-13,20298,298,9676.2732
1,2020-01-19,2020-02-19,20299,299,6767.563499999999
1,2020-03-29,2020-04-29,20300,300,4072.85175
3,2020-03-09,2020-06-09,20301,301,10950.1875
1,2020-03-20,2020-04-20,20302,302,9044.800799999999
1,2020-01-24,2020-02-24,20303,303,9572.511
1,2020-02-06,2020-03-06,20304,304,5261.0031
1,2020-02-01,2020-03-01,20305,305,9525.882899999999
1,2020-01-21,2020-02-21,20306,306,12672.240085714286
1,2020-02-01,2020-03-01,20307,307,11751.115499999998
1,2020-03-11,2020-04-11,20308,308,12556.420999999998
1,2020-02-07,2020-03-07,20309,309,10250.28705
2,2020-03-07,2020-05-07,20310,310,8276.28175
1,2020-01-03,2020-02-03,20311,311,9352.160892857142
2,2020-02-12,2020-04-12,20312,312,9641.1605
1,2020-02-11,2020-03-11,20313,313,10949.080249999999
1,2020-03-25,2020-04-25,20314,314,12210.134999999998
1,2020-02-26,2020-03-26,20315,315,11540.866750000001
1,2020-03-07,2020-04-07,20316,316,13369.348499999998
1,2020-02-20,2020-03-20,20317,317,6989.008349999999
1,2020-03-03,2020-04-03,20318,318,8147.505999999999
1,2020-01-02,2020-02-02,20319,319,7425.4245
1,2020-01-03,2020-02-03,20320,320,8955.953
2,2020-01-11,2020-03-11,20321,321,7185.460249999999
1,2020-02-20,2020-03-20,20322,322,11190.499375
1,2020-01-02,2020-02-02,20323,323,8659.313
3,2020-03-08,2020-06-08,20324,324,15004.907571428568
1,2020-03-26,2020-04-26,20325,325,10072.9365
3,2020-03-09,2020-06-09,20326,326,13530.595000000001
1,2020-02-16,2020-03-16,20327,327,8295.568500000001
1,2020-01-19,2020-02-19,20328,328,7803.7435
1,2020-01-19,2020-02-19,20329,329,10525.606785714286
1,2020-01-18,2020-02-18,20330,330,9797.463
1,2020-03-16,2020-04-16,20331,331,10418.32125
1,2020-03-31,2020-04-30,20332,332,6708.7299
1,2020-01-06,2020-02-06,20333,333,10149.723
1,2020-01-11,2020-02-11,20334,334,8853.3135
1,2020-01-28,2020-02-28,20335,335,13968.757
2,2020-02-20,2020-04-20,20336,336,8647.18842857143
1,2020-02-29,2020-03-29,20337,337,6225.036749999999
3,2020-01-20,2020-04-20,20338,338,9268.3932
1,2020-03-03,2020-04-03,20339,339,11717.254249999998
2,2020-01-18,2020-03-18,20340,340,9883.8285
1,2020-02-17,2020-03-17,20341,341,9083.157999999998
1,2020-03-04,2020-04-04,20342,342,7811.005
1,2020-01-24,2020-02-24,20343,343,10428.269333333332
1,2020-01-01,2020-02-01,20344,344,9546.9155
1,2020-01-12,2020-02-12,20345,345,11490.010499999999
1,2020-01-13,2020-02-13,20346,346,10938.393999999998
1,2020-01-29,2020-02-29,20347,347,8145.3636
1,2020-02-07,2020-03-07,20348,348,14482.649749999999
1,2020-01-27,2020-02-27,20349,349,12144.7815
2,2020-02-24,2020-04-24,20350,350,10456.56
1,2020-03-28,2020-04-28,20351,351,13313.59975
1,2020-02-08,2020-03-08,20352,352,10082.051999999998
1,2020-02-02,2020-03-02,20353,353,9197.561571428572
2,2020-02-10,2020-04-10,20354,354,11340.686249999999
1,2020-02-21,2020-03-21,20355,355,11125.982750000001
3,2020-02-22,2020-05-22,20356,356,10010.41035
2,2020-02-29,2020-04-29,20357,357,9825.753666666666
3,2020-01-01,2020-04-01,20358,358,11621.283999999998
2,2020-02-14,2020-04-14,20359,359,7096.670571428572
1,2020-01-26,2020-02-26,20360,360,6355.821
3,2020-02-27,2020-05-27,20361,361,10732.291
1,2020-03-21,2020-04-21,20362,362,10232.877107142858
1,2020-03-21,2020-04-21,20363,363,8614.260800000002
1,2020-03-05,2020-04-05,20364,364,10870.0535
1,2020-03-29,2020-04-29,20365,365,5991.201
1,2020-02-08,2020-03-08,20366,366,9736.7445
2,2020-01-20,2020-03-20,20367,367,9676.195950000001
2,2020-01-10,2020-03-10,20368,368,10038.792
2,2020-03-13,2020-05-13,20369,369,7861.1145
1,2020-03-30,2020-04-30,20370,370,9282.771999999999
1,2020-01-11,2020-02-11,20371,371,11105.151
1,2020-03-21,2020-04-21,20372,372,7268.9675
2,2020-01-05,2020-03-05,20373,373,11265.59925
1,2020-01-14,2020-02-14,20374,374,8979.0765
1,2020-01-16,2020-02-16,20375,375,7080.151333333335
1,2020-01-09,2020-02-09,20376,376,12876.8025
1,2020-01-24,2020-02-24,20377,377,10701.288000000002
1,2020-03-21,2020-04-21,20378,378,12013.919999999998
1,2020-01-20,2020-02-20,20379,379,6873.138500000001
3,2020-01-17,2020-04-17,20380,380,9329.482499999998
1,2020-02-11,2020-03-11,20381,381,9854.113
1,2020-02-20,2020-03-20,20382,382,9832.853799999999
1,2020-03-07,2020-04-07,20383,383,9505.046
1,2020-01-21,2020-02-21,20384,384,8868.7738
1,2020-01-25,2020-02-25,20385,385,4885.393
1,2020-01-08,2020-02-08,20386,386,10207.6605
1,2020-03-28,2020-04-28,20387,387,7305.274999999999
1,2020-01-07,2020-02-07,20388,388,10092.78975
3,2020-02-24,2020-05-24,20389,389,11755.081
1,2020-01-02,2020-02-02,20390,390,13644.512999999999
2,2020-01-14,2020-03-14,20391,391,13939.978799999999
1,2020-02-18,2020-03-18,20392,392,9172.135285714285
2,2020-03-09,2020-05-09,20393,393,13714.01225
1,2020-03-01,2020-04-01,20394,394,12688.590599999998
1,2020-02-01,2020-03-01,20395,395,12209.892214285714
1,2020-02-07,2020-03-07,20396,396,15303.044749999997
1,2020-03-31,2020-04-30,20397,397,8798.598428571428
1,2020-01-03,2020-02-03,20398,398,11803.460099999998
2,2020-01-16,2020-03-16,20399,399,8698.143999999998
1,2020-01-05,2020-02-05,20400,400,11641.4205
1,2020-01-12,2020-02-12,20401,401,9921.474999999999
2,2020-02-05,2020-04-05,20402,402,11672.166
1,2020-02-08,2020-03-08,20403,403,12769.548599999998
2,2020-01-05,2020-03-05,20404,404,11582.664149999999
1,2020-01-06,2020-02-06,20405,405,8858.478214285715
1,2020-03-19,2020-04-19,20406,406,11437.750875
1,2020-02-14,2020-03-14,20407,407,10963.814399999997
1,2020-02-26,2020-03-26,20408,408,9507.38925
1,2020-03-05,2020-04-05,20409,409,9540.8488
2,2020-02-23,2020-04-23,20410,410,14052.481285714286
3,2020-03-31,2020-06-30,20411,411,5367.947999999999
1,2020-03-13,2020-04-13,20412,412,10249.236449999999
3,2020-03-11,2020-06-11,20413,413,7819.461299999999
3,2020-02-28,2020-05-28,20414,414,14042.01575
3,2020-02-15,2020-05-15,20415,415,10952.752199999999
1,2020-03-24,2020-04-24,20416,416,11376.968
1,2020-02-19,2020-03-19,20417,417,11390.424214285715
1,2020-03-17,2020-04-17,20418,418,8782.4598
1,2020-01-11,2020-02-11,20419,419,9333.190499999999
2,2020-02-29,2020-04-29,20420,420,8585.1015
1,2020-04-01,2020-05-01,20421,421,9690.549
1,2020-01-30,2020-02-29,20422,422,12893.952000000001
1,2020-03-13,2020-04-13,20423,423,9297.7894
